calasanzPFE,pg_catalog,boolne_84,calasanzPFE,pg_catalog,boolne,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,boolne,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,version_89,calasanzPFE,pg_catalog,version,FUNCTION,,,,,,,text,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,0,EXTERNAL,pgsql_version,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,pg_ddl_command_in_86,calasanzPFE,pg_catalog,pg_ddl_command_in,FUNCTION,,,,,,,pg_ddl_command,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,pg_ddl_command,,,,,0,EXTERNAL,pg_ddl_command_in,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,pg_ddl_command_out_87,calasanzPFE,pg_catalog,pg_ddl_command_out,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,cstring,,,,,0,EXTERNAL,pg_ddl_command_out,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,pg_ddl_command_recv_88,calasanzPFE,pg_catalog,pg_ddl_command_recv,FUNCTION,,,,,,,pg_ddl_command,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,pg_ddl_command,,,,,0,EXTERNAL,pg_ddl_command_recv,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,pg_ddl_command_send_90,calasanzPFE,pg_catalog,pg_ddl_command_send,FUNCTION,,,,,,,bytea,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bytea,,,,,0,EXTERNAL,pg_ddl_command_send,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,eqsel_101,calasanzPFE,pg_catalog,eqsel,FUNCTION,,,,,,,double precision,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,0,EXTERNAL,eqsel,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,neqsel_102,calasanzPFE,pg_catalog,neqsel,FUNCTION,,,,,,,double precision,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,0,EXTERNAL,neqsel,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,scalarltsel_103,calasanzPFE,pg_catalog,scalarltsel,FUNCTION,,,,,,,double precision,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,0,EXTERNAL,scalarltsel,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,scalargtsel_104,calasanzPFE,pg_catalog,scalargtsel,FUNCTION,,,,,,,double precision,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,float8,,,,,0,EXTERNAL,scalargtsel,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
