1255,2,false,0,64,-0.82195944,1,2,3,0,0,93,660,660,0,0,950,950,950,0,0,"{0.006756756920367479,0.006756756920367479,0.0054054055362939835,0.00439189188182354,0.004054054152220488,0.004054054152220488,0.003040540497750044,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.0027027027681469917,0.002364864805713296,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.002027027076110244,0.0016891892300918698,0.0016891892300918698,0.0016891892300918698,0.0016891892300918698,0.0016891892300918698,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.0013513513840734959,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479}",,{0.24528102576732635},,,"{max,min,in_range,overlaps,has_column_privilege,ts_headline,int4,generate_series,int8,length,numeric,substring,sum,to_char,avg,abs,date_part,float4,float8,has_any_column_privilege,has_database_privilege,has_foreign_data_wrapper_privilege,has_function_privilege,has_language_privilege,has_schema_privilege,has_sequence_privilege,has_server_privilege,has_table_privilege,has_tablespace_privilege,has_type_privilege,int2,overlay,pg_has_role,point,stddev,stddev_pop,stddev_samp,text,timezone,to_tsvector,var_pop,var_samp,variance,age,pg_get_viewdef,time,timestamptz,trunc,bit_and,bit_or,box,date_trunc,isfinite,mod,octet_length,percentile_cont,polygon,substr,timestamp,ts_rank,ts_rank_cd,area,bit,bit_length,bpchar,btrim,circle,gin_extract_tsquery,gin_tsquery_consistent,ishorizontal,isvertical,jsonb_delete,lag,lead,like,log,money,name,notlike,pg_copy_logical_replication_slot,pg_read_binary_file,pg_read_file,position,round,timetz,to_ascii,width_bucket,abbrev,array_agg,array_fill,array_position,array_to_json,array_to_string,bool,ceil,ceiling,center,char,char_length,character_length}","{RI_FKey_cascade_del,aclcontains,anyrange_in,array_prepend,atand,bitge,boollt,box_lt,bpchariclike,brin_minmax_union,btint4sortsupport,byteaeq,cash_lt,charrecv,circle_in,close_sb,cume_dist,date_eq_timestamptz,date_send,dist_pc,enum_cmp,euc_jp_to_sjis,float48mul,float84ge,float8_stddev_pop,flt4_mul_cash,gin_consistent_jsonb,gist_point_compress,gtsvectorout,hashint4extended,iclikesel,inet_server_addr,int28eq,int2le,int42gt,int4abs,int4shl,int84ne,int8le,inter_lb,interval_out,isparallel,json_object_agg_finalfn,jsonb_build_array,jsonb_ne,jsonb_to_recordset,latin3_to_mic,lo_export,lpad,macaddr8,macaddr_ne,mic_to_koi8r,namele,network_ne,numeric_avg_accum,numeric_out,numeric_var_samp,oidvectorgt,path_distance,percentile_disc,pg_collation_actual_version,pg_database_size,pg_get_expr,pg_identify_object,pg_logical_slot_peek_binary_changes,pg_mcv_list_out,pg_prepared_xact,pg_sequence_last_value,pg_stat_get_backend_dbid,pg_stat_get_db_checksum_failures,pg_stat_get_last_analyze_time,pg_stat_get_xact_numscans,pg_trigger_depth,plainto_tsquery,poly_contain,power,range_cmp,range_send,regclassout,regexp_split_to_table,regr_r2,rtrim,setval,spg_box_quad_inner_consistent,split_part,text_larger,textlike_support,time_cmp,timestamp_eq,timestamp_pl_interval,timestamptz_le_timestamp,timetz_in,to_regprocedure,ts_rewrite,tsqueryout,txid_current,utf8_to_big5,uuid_le,varcharin,win_to_utf8,xpath_exists}",,,
1255,3,false,0,4,2,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.995945930480957,0.004054054152220488}",{0.9999998807907104},,,,"{11,13018}",,,,
1255,4,false,0,4,1,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{10},,,,
1255,5,false,0,4,3,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.9479729533195496,0.03141891956329346,0.02060810849070549}",{0.9680668711662292},,,,"{12,13,14}",,,,
1255,6,false,0,4,4,1,3,0,0,0,620,622,0,0,0,0,0,0,0,0,"{0.9641891717910767,0.022635135799646378,0.01182432472705841,0.0013513513840734959}",{0.9820985794067383},,,,"{1,100,10,1000}",,,,
1255,7,false,0,4,12,1,2,3,0,0,620,622,622,0,0,0,0,0,0,0,"{0.9716216325759888,0.01317567564547062,0.008108108304440975,0.002364864805713296,0.0016891892300918698,0.0006756756920367479,0.0006756756920367479}",,{0.9818632006645203},,,"{0,1000,100,10,20,16,10000}","{1,3,23,50,400}",,,
1255,8,false,0,4,3,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.9905405640602112,0.00641891872510314,0.003040540497750044}",{0.994378924369812},,,,"{0,2276,25}",,,,
1255,9,false,0,4,15,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.9888513684272766,0.002364864805713296,0.0013513513840734959,0.001013513538055122,0.001013513538055122,0.001013513538055122,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479,0.0006756756920367479}",,{0.9720659852027893},,,"{-,textlike_support,network_subset_support,texticregexeq_support,texticlike_support,textregexeq_support,timestamp_support,time_support,generate_series_int4_support,generate_series_int8_support}","{varchar_support,numeric_support,varbit_support,interval_support,array_unnest_support}",,,
1255,10,false,0,1,3,1,3,0,0,0,92,631,0,0,0,0,0,0,0,0,"{0.9489864706993103,0.045945946127176285,0.005067567341029644}",{0.8840121626853943},,,,"{f,a,w}",,,,
1255,11,false,0,1,1,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{f},,,,
